Date_COV,Absolute_time_COV,Dugramm_COV,Country_name_COV,City_COV,Confirmed_COV,Deaths_COV,Recovered_COV,Active_COV,Incident_rate_COV,Case_fatality_ratio_COV,Lat_COV,Long__COV,Main_key
2021-01-04,1609707600,JP,Japan,Tokyo,62760,632,51295.0,10833.0,450.84059573886674,1.0070108349267048,35.711343,139.446921,Tokyo_JP_1609707600
2021-01-04,1609707600,JP,Japan,Toyama,577,26,483.0,68.0,55.2945753817434,4.506065857885615,36.637464,137.26934599999998,Toyama_JP_1609707600
2021-01-04,1609707600,JP,Japan,Wakayama,652,7,570.0,75.0,70.49159236398745,1.0736196319018405,33.911879,135.505446,Wakayama_JP_1609707600
2021-01-04,1609707600,JP,Japan,Osaka,30807,601,26181.0,4025.0,349.7074646600441,1.950855325088454,34.620965000000005,135.507481,Osaka_JP_1609707600
2021-01-04,1609707600,JP,Japan,Okayama,1440,15,762.0,663.0,76.2071691894415,1.0416666666666667,34.89246,133.826252,Okayama_JP_1609707600
2021-01-04,1609707600,JP,Japan,Akita,146,1,103.0,42.0,15.106209065794785,0.684931506849315,39.748679,140.408228,Akita_JP_1609707600
2021-01-04,1609707600,JP,Japan,Chiba,11668,124,8939.0,2605.0,186.408178954408,1.062735687350017,35.510141,140.198917,Chiba_JP_1609707600
2021-01-04,1609707600,JP,Japan,Fukuoka,9349,120,7272.0,1957.0,183.18158332449983,1.2835597390095197,33.526032,130.666949,Fukuoka_JP_1609707600
2021-01-04,1609707600,JP,Japan,Hiroshima,3540,43,2290.0,1207.0,126.2402480299924,1.2146892655367232,34.605309000000005,132.788719,Hiroshima_JP_1609707600
2021-01-04,1609707600,JP,Japan,Kagoshima,1060,14,880.0,166.0,66.15601710819567,1.320754716981132,31.009484000000004,130.430665,Kagoshima_JP_1609707600
2021-01-04,1609707600,JP,Japan,Kochi,687,9,573.0,105.0,98.41997968565776,1.310043668122271,33.422519,133.367307,Kochi_JP_1609707600
2021-01-04,1609707600,JP,Japan,Kumamoto,1953,22,1495.0,436.0,111.75537189704316,1.1264720942140296,32.608154,130.74523100000002,Kumamoto_JP_1609707600
2021-01-04,1609707600,JP,Japan,Kyoto,5078,60,3829.0,1189.0,196.59638158900825,1.1815675462780622,35.253815,135.443341,Kyoto_JP_1609707600
2021-01-04,1609707600,JP,Japan,Miyazaki,843,9,668.0,166.0,78.5427387098307,1.0676156583629892,32.193203999999994,131.299374,Miyazaki_JP_1609707600
2021-01-04,1609707600,JP,Japan,Nagano,1242,16,1049.0,177.0,60.62114711610268,1.288244766505636,36.132134,138.045528,Nagano_JP_1609707600
2021-01-04,1609707600,JP,Japan,Nagasaki,733,5,311.0,417.0,55.2571985128049,0.6821282401091405,33.235712,129.608033,Nagasaki_JP_1609707600
2021-01-04,1609707600,JP,Japan,Niigata,565,3,438.0,124.0,25.41489249725384,0.5309734513274337,37.521819,138.918647,Niigata_JP_1609707600
2021-01-04,1609707600,US,The United States of America,Oakland,62094,1659,0.0,60435.0,4937.56281886538,2.6717557251908395,42.66090111,-83.38595416,Oakland_US_1609707600
2021-01-04,1609707600,US,The United States of America,Baltimore,39608,951,0.0,38657.0,4787.217327193396,2.401030094930317,39.45784712,-76.62911955,Baltimore_US_1609707600
2021-01-04,1609707600,US,The United States of America,Boise,242,2,0.0,240.0,3090.282211722641,0.8264462809917356,43.98829931,-115.7309284,Boise_US_1609707600
2021-01-04,1609707600,US,The United States of America,Honolulu,18415,224,0.0,18191.0,1889.5648613788949,1.216399674178659,21.45803166,-157.97121819999995,Honolulu_US_1609707600
2021-01-05,1609794000,US,The United States of America,Queens,131464,7592,0.0,123872.0,5832.843062872639,5.77496500943224,40.71088124,-73.81684712,Queens_US_1609794000
2021-01-05,1609794000,US,The United States of America,Columbus,3814,85,0.0,3729.0,6871.081645888881,2.228631358154169,34.26744084,-78.65801424,Columbus_US_1609794000
2021-01-05,1609794000,US,The United States of America,Philadelphia,96318,2488,0.0,93830.0,6080.436143994182,2.5831101144126745,40.00338507,-75.1379271,Philadelphia_US_1609794000
2021-01-05,1609794000,MY,Malaysia,Johor Bahru,6903,38,3195.0,3670.0,183.1909134334696,0.5504852962480081,1.4854,103.7618,Johor Bahru_MY_1609794000
2021-01-05,1609794000,US,The United States of America,Raleigh,2914,30,0.0,2884.0,3972.137784381347,1.029512697323267,37.76936795,-81.2456041,Raleigh_US_1609794000
2021-01-05,1609794000,US,The United States of America,Milwaukee,92861,1004,0.0,91857.0,9819.01734751926,1.0811858584335727,43.00486062,-87.96733172,Milwaukee_US_1609794000
2021-01-05,1609794000,US,The United States of America,Providence,58946,1348,0.0,57598.0,9225.722339344937,2.2868388016150374,41.87064746,-71.57753536,Providence_US_1609794000
2021-01-05,1609794000,US,The United States of America,Austin,1110,15,0.0,1095.0,3696.0575386254654,1.351351351351351,29.88548725,-96.27736949,Austin_US_1609794000
2021-01-05,1609794000,MY,Malaysia,Kuala Lumpur,14363,25,11018.0,3320.0,807.6360773729194,0.1740583443570284,3.139,101.6869,Kuala Lumpur_MY_1609794000
2021-01-05,1609794000,SE,Sweden,Stockholm,118357,3271,0.0,115086.0,4979.089900596572,2.763672617589158,59.6025,18.1384,Stockholm_SE_1609794000
2021-01-05,1609794000,SE,Sweden,Uppsala,17704,352,0.0,17352.0,4613.865050180734,1.988251242657027,60.0092,17.2715,Uppsala_SE_1609794000
2021-01-05,1609794000,RU,Russia,Moscow,828570,11507,652324.0,164739.0,6625.131891753931,1.3887782565142357,55.7504461,37.6174943,Moscow_RU_1609794000
2021-01-05,1609794000,ES,Spain,Madrid,403618,11834,40736.0,351048.0,6077.075136009144,2.9319802387405915,40.4168,-3.7038,Madrid_ES_1609794000
2021-01-05,1609794000,ES,Spain,Murcia,61530,756,2180.0,58594.0,4136.01736414766,1.2286689419795225,37.9922,-1.1307,Murcia_ES_1609794000
2021-01-05,1609794000,US,The United States of America,Denver,48605,676,0.0,47929.0,6683.754783687265,1.3908034152864932,39.76018276,-104.8725695,Denver_US_1609794000
2021-01-05,1609794000,US,The United States of America,San Diego,179692,1598,0.0,178094.0,5382.691345672836,0.8892994679785411,33.03484597,-116.7365326,San Diego_US_1609794000
2021-01-05,1609794000,US,The United States of America,San Francisco,25050,191,0.0,24860.0,2841.7025032074225,0.7624446129895014,37.75215114,-122.4385672,San Francisco_US_1609794000
2021-01-05,1609794000,US,The United States of America,Hartford,48913,1893,0.0,47020.0,5485.24200421657,3.87013677345491,41.80283011,-72.73103891,Hartford_US_1609794000
2021-01-05,1609794000,US,The United States of America,Sacramento,70915,870,0.0,70050.0,4569.416864575937,1.2267343485617597,38.45106826,-121.3425374,Sacramento_US_1609794000
2021-01-05,1609794000,US,The United States of America,Fresno,75512,726,0.0,74798.0,7559.195716949537,0.9612838303055984,36.75733899,-119.6466953,Fresno_US_1609794000
2021-01-05,1609794000,US,The United States of America,Los Angeles,829549,10852,0.0,818697.0,8263.175200742457,1.308180710241348,34.30828379,-118.2282411,Los Angeles_US_1609794000
2021-01-05,1609794000,CN,China,Shanghai,1536,7,1429.0,100.0,6.175893549468164,0.4557291666666667,31.202,121.4491,Shanghai_CN_1609794000
2021-01-05,1609794000,CN,China,Tianjin,315,3,300.0,12.0,2.271742359319109,0.9523809523809524,39.3054,117.323,Tianjin_CN_1609794000
2021-01-05,1609794000,DE,Germany,Berlin,99536,1327,81536.0,16673.0,2716.528642325184,1.3331859829609387,52.52,13.405,Berlin_DE_1609794000
2021-01-05,1609794000,DE,Germany,Hamburg,37883,671,28317.0,8895.0,2044.9905477959792,1.7712430377741994,53.5511,9.9937,Hamburg_DE_1609794000
2021-01-05,1609794000,BE,Belgium,Namur,35554,0,0.0,35554.0,7170.57390406428,0.0,50.331,4.8221,Namur_BE_1609794000
2021-01-05,1609794000,BE,Belgium,Brussels,81878,0,0.0,81878.0,6720.924601171348,0.0,50.8503,4.3517,Brussels_BE_1609794000
2021-01-05,1609794000,CN,China,Beijing,993,9,944.0,40.0,4.535676659695671,0.9063444108761328,40.1824,116.4142,Beijing_CN_1609794000
2021-01-05,1609794000,CN,China,Chongqing,590,6,584.0,0.0,1.8406347831493568,1.0169491525423728,30.0572,107.874,Chongqing_CN_1609794000
2021-01-05,1609794000,BR,Brazil,São Paulo,1473670,46888,1314843.0,111939.0,3209.278136400429,3.1817163951223817,-23.5505,-46.6333,São Paulo_BR_1609794000
2021-01-05,1609794000,MX,Mexico,San Luis Potosí,40466,3091,0.0,37375.0,1411.8630549358686,7.638511342855731,22.1565,-100.9855,San Luis Potosí_MX_1609794000
2021-01-05,1609794000,MX,Mexico,Puebla,48740,5777,0.0,42963.0,737.9871544205566,11.852687730816578,19.0414,-98.2063,Puebla_MX_1609794000
2021-01-05,1609794000,NL,Netherlands,Groningen,16069,101,0.0,15968.0,2742.777358645151,0.6285394237351422,53.217922,6.741514,Groningen_NL_1609794000
2021-01-05,1609794000,MX,Mexico,Oaxaca,28557,2143,0.0,26414.0,689.1844831285312,7.504289666281472,17.0732,-96.7266,Oaxaca_MX_1609794000
2021-01-05,1609794000,MX,Mexico,Aguascalientes,17292,1378,0.0,15914.0,1205.324002272355,7.969003007170946,21.8853,-102.2916,Aguascalientes_MX_1609794000
2021-01-05,1609794000,MX,Mexico,Mexico City,148901,19251,0.0,129650.0,854.3883074101765,12.928724454503328,19.4969,-99.7233,Mexico City_MX_1609794000
2021-01-05,1609794000,PE,Peru,Lima,451577,42391,0.0,409186.0,4248.736886672626,9.38732486375524,-11.766533,-76.60449799999998,Lima_PE_1609794000
2021-01-05,1609794000,NL,Netherlands,Utrecht,69035,889,0.0,68146.0,5095.458188973705,1.2877525892663142,52.084251,5.163824,Utrecht_NL_1609794000
2021-01-05,1609794000,PK,Pakistan,Islamabad,38395,428,35253.0,2714.0,1913.462362676246,1.1147284802708686,33.665087,73.121219,Islamabad_PK_1609794000
2021-01-05,1609794000,IN,India,Chandigarh,19936,321,19348.0,267.0,1720.886028418444,1.6101524879614768,30.733839,76.76827800000002,Chandigarh_IN_1609794000
2021-01-05,1609794000,IN,India,Delhi,627256,10597,611970.0,4689.0,3352.352171635369,1.6894218628438786,28.646519,77.10898,Delhi_IN_1609794000
2021-01-05,1609794000,JP,Japan,Saitama,15172,220,11580.0,3372.0,206.43039103810187,1.4500395465330873,35.997101,139.347635,Saitama_JP_1609794000
2021-01-05,1609794000,JP,Japan,Shizuoka,2822,41,2221.0,560.0,77.45240327506747,1.4528703047484053,34.916975,138.40778400000002,Shizuoka_JP_1609794000
2021-01-05,1609794000,JP,Japan,Tokyo,63665,634,51657.0,11374.0,457.34172287627393,0.9958375873713972,35.711343,139.446921,Tokyo_JP_1609794000
2021-01-05,1609794000,JP,Japan,Toyama,587,26,491.0,70.0,56.25288691348938,4.429301533219761,36.637464,137.26934599999998,Toyama_JP_1609794000
2021-01-05,1609794000,JP,Japan,Wakayama,661,7,570.0,84.0,71.46463581686457,1.059001512859304,33.911879,135.505446,Wakayama_JP_1609794000
2021-01-05,1609794000,JP,Japan,Osaka,31093,612,26337.0,4144.0,352.95401040915215,1.9682886823400765,34.620965000000005,135.507481,Osaka_JP_1609794000
2021-01-05,1609794000,JP,Japan,Okayama,1473,15,762.0,696.0,77.9535834833662,1.0183299389002036,34.89246,133.826252,Okayama_JP_1609794000
2021-01-05,1609794000,JP,Japan,Akita,149,1,110.0,38.0,15.41661062194125,0.6711409395973155,39.748679,140.408228,Akita_JP_1609794000
2021-01-05,1609794000,JP,Japan,Chiba,11863,124,9016.0,2723.0,189.52350247995727,1.0452667959200876,35.510141,140.198917,Chiba_JP_1609794000
2021-01-05,1609794000,JP,Japan,Fukuoka,9477,122,7272.0,2083.0,185.6895780475222,1.2873272132531393,33.526032,130.666949,Fukuoka_JP_1609794000
2021-01-05,1609794000,JP,Japan,Hiroshima,3586,45,2364.0,1177.0,127.88065803264202,1.2548800892359175,34.605309000000005,132.788719,Hiroshima_JP_1609794000
2021-01-05,1609794000,JP,Japan,Kagoshima,1072,14,905.0,153.0,66.90495315092996,1.3059701492537314,31.009484000000004,130.430665,Kagoshima_JP_1609794000
2021-01-05,1609794000,JP,Japan,Kochi,689,9,582.0,98.0,98.70650073277758,1.3062409288824384,33.422519,133.367307,Kochi_JP_1609794000
2021-01-05,1609794000,JP,Japan,Kumamoto,1987,22,1539.0,426.0,113.7009339269968,1.1071967790639154,32.608154,130.74523100000002,Kumamoto_JP_1609794000
2021-01-05,1609794000,JP,Japan,Kyoto,5154,62,3829.0,1263.0,199.538745708891,1.2029491656965463,35.253815,135.443341,Kyoto_JP_1609794000
2021-01-05,1609794000,JP,Japan,Miyazaki,875,9,668.0,198.0,81.52419498351348,1.0285714285714285,32.193203999999994,131.299374,Miyazaki_JP_1609794000
2021-01-05,1609794000,JP,Japan,Nagano,1260,16,1057.0,187.0,61.49971446561141,1.2698412698412698,36.132134,138.045528,Nagano_JP_1609794000
2021-01-05,1609794000,JP,Japan,Nagasaki,757,5,311.0,441.0,57.066438300400144,0.6605019815059445,33.235712,129.608033,Nagasaki_JP_1609794000
2021-01-05,1609794000,JP,Japan,Niigata,572,3,445.0,124.0,25.729767271556103,0.5244755244755245,37.521819,138.918647,Niigata_JP_1609794000
2021-01-05,1609794000,US,The United States of America,Oakland,62826,1661,0.0,61165.0,4995.769666280741,2.643809887626142,42.66090111,-83.38595416,Oakland_US_1609794000
2021-01-05,1609794000,US,The United States of America,Baltimore,39851,954,0.0,38897.0,4816.587500151081,2.39391734209932,39.45784712,-76.62911955,Baltimore_US_1609794000
2021-01-05,1609794000,US,The United States of America,Boise,242,2,0.0,240.0,3090.282211722641,0.8264462809917356,43.98829931,-115.7309284,Boise_US_1609794000
2021-01-05,1609794000,US,The United States of America,Honolulu,18477,224,0.0,18253.0,1895.9266871408008,1.2123180169941008,21.45803166,-157.97121819999995,Honolulu_US_1609794000
2021-01-06,1609880400,US,The United States of America,Queens,133083,7600,0.0,125483.0,5904.675449828694,5.71072188033032,40.71088124,-73.81684712,Queens_US_1609880400
2021-01-06,1609880400,US,The United States of America,Columbus,3836,85,0.0,3751.0,6910.715572530085,2.21584984358707,34.26744084,-78.65801424,Columbus_US_1609880400
2021-01-06,1609880400,US,The United States of America,Philadelphia,97157,2524,0.0,94633.0,6133.4011757100725,2.597857076690305,40.00338507,-75.1379271,Philadelphia_US_1609880400
2021-01-06,1609880400,MY,Malaysia,Johor Bahru,7331,38,3448.0,3845.0,194.54912159651823,0.5183467466921293,1.4854,103.7618,Johor Bahru_MY_1609880400
2021-01-06,1609880400,US,The United States of America,Raleigh,2958,30,0.0,2928.0,4032.115156554573,1.0141987829614605,37.76936795,-81.2456041,Raleigh_US_1609880400
2021-01-06,1609880400,US,The United States of America,Milwaukee,93509,1008,0.0,92501.0,9887.53613625934,1.077971104385674,43.00486062,-87.96733172,Milwaukee_US_1609880400
2021-01-06,1609880400,US,The United States of America,Providence,58946,1348,0.0,57598.0,9225.722339344937,2.2868388016150374,41.87064746,-71.57753536,Providence_US_1609880400
2021-01-06,1609880400,US,The United States of America,Austin,1123,15,0.0,1108.0,3739.3446989877466,1.335707925200356,29.88548725,-96.27736949,Austin_US_1609880400
2021-01-06,1609880400,MY,Malaysia,Kuala Lumpur,14676,25,11209.0,3442.0,825.2361673414305,0.1703461433633142,3.139,101.6869,Kuala Lumpur_MY_1609880400
2021-01-06,1609880400,SE,Sweden,Stockholm,123006,3319,0.0,119687.0,5174.665903265392,2.698242362161196,59.6025,18.1384,Stockholm_SE_1609880400
2021-01-06,1609880400,SE,Sweden,Uppsala,18692,388,0.0,18304.0,4871.349159397779,2.075754333404665,60.0092,17.2715,Uppsala_SE_1609880400
2021-01-06,1609880400,RU,Russia,Moscow,833412,11582,659076.0,162754.0,6663.847858564065,1.3897088114881957,55.7504461,37.6174943,Moscow_RU_1609880400
2021-01-06,1609880400,ES,Spain,Madrid,408040,11888,40736.0,355416.0,6143.65498688654,2.9134398588373687,40.4168,-3.7038,Madrid_ES_1609880400
2021-01-06,1609880400,ES,Spain,Murcia,62280,759,2180.0,59341.0,4186.43200778671,1.21868978805395,37.9922,-1.1307,Murcia_ES_1609880400
2021-01-06,1609880400,US,The United States of America,Denver,49648,677,0.0,48971.0,6827.179456856401,1.3635997421849824,39.76018276,-104.8725695,Denver_US_1609880400
2021-01-06,1609880400,US,The United States of America,San Diego,181700,1654,0.0,180046.0,5442.841181069577,0.9102916895982388,33.03484597,-116.7365326,San Diego_US_1609880400
2021-01-06,1609880400,US,The United States of America,San Francisco,25293,196,0.0,25098.0,2869.2676187029874,0.7748873250573258,37.75215114,-122.4385672,San Francisco_US_1609880400
2021-01-06,1609880400,US,The United States of America,Hartford,49560,1900,0.0,47660.0,5557.798412057597,3.8337368845843423,41.80283011,-72.73103891,Hartford_US_1609880400
2021-01-06,1609880400,US,The United States of America,Sacramento,71438,888,0.0,70555.0,4603.11405888182,1.242948924317288,38.45106826,-121.3425374,Sacramento_US_1609880400
2021-01-06,1609880400,US,The United States of America,Fresno,76713,741,0.0,75984.0,7679.403784001817,0.9657869012707724,36.75733899,-119.6466953,Fresno_US_1609880400
2021-01-06,1609880400,US,The United States of America,Los Angeles,841392,11089,0.0,830303.0,8381.143860703945,1.3179350409797097,34.30828379,-118.2282411,Los Angeles_US_1609880400
2021-01-06,1609880400,CN,China,Shanghai,1538,7,1437.0,94.0,6.183935077527367,0.4551365409622886,31.202,121.4491,Shanghai_CN_1609880400
2021-01-06,1609880400,CN,China,Tianjin,316,3,301.0,12.0,2.278954239824884,0.9493670886075948,39.3054,117.323,Tianjin_CN_1609880400
2021-01-06,1609880400,DE,Germany,Berlin,100771,1390,82837.0,16544.0,2750.2341646816344,1.3793650951166507,52.52,13.405,Berlin_DE_1609880400
2021-01-06,1609880400,DE,Germany,Hamburg,38580,695,28836.0,9049.0,2082.615825936934,1.801451529289788,53.5511,9.9937,Hamburg_DE_1609880400
2021-01-06,1609880400,BE,Belgium,Namur,35611,0,0.0,35611.0,7182.069733296762,0.0,50.331,4.8221,Namur_BE_1609880400
2021-01-06,1609880400,BE,Belgium,Brussels,82018,0,0.0,82018.0,6732.416448116363,0.0,50.8503,4.3517,Brussels_BE_1609880400
2021-01-06,1609880400,CN,China,Beijing,994,9,945.0,40.0,4.5402443099068455,0.9054325955734408,40.1824,116.4142,Beijing_CN_1609880400
2021-01-06,1609880400,CN,China,Chongqing,590,6,584.0,0.0,1.8406347831493568,1.0169491525423728,30.0572,107.874,Chongqing_CN_1609880400
2021-01-06,1609880400,BR,Brazil,São Paulo,1486551,47222,1324431.0,114898.0,3237.3296755340034,3.176614862187708,-23.5505,-46.6333,São Paulo_BR_1609880400
2021-01-06,1609880400,MX,Mexico,Puebla,48869,5798,0.0,43071.0,739.9403826298355,11.8643720968303,19.0414,-98.2063,Puebla_MX_1609880400
2021-01-06,1609880400,MX,Mexico,San Luis Potosí,40532,3103,0.0,37429.0,1414.165801973524,7.655679463140235,22.1565,-100.9855,San Luis Potosí_MX_1609880400
2021-01-06,1609880400,MX,Mexico,Oaxaca,28730,2153,0.0,26577.0,693.3596036097175,7.493908806126001,17.0732,-96.7266,Oaxaca_MX_1609880400
2021-01-06,1609880400,MX,Mexico,Aguascalientes,17363,1396,0.0,15967.0,1210.2729962673432,8.040085238726027,21.8853,-102.2916,Aguascalientes_MX_1609880400
2021-01-06,1609880400,MX,Mexico,Mexico City,150012,19460,0.0,130552.0,860.7631833984688,12.972295549689358,19.4969,-99.7233,Mexico City_MX_1609880400
2021-01-06,1609880400,NL,Netherlands,Groningen,16242,108,0.0,16134.0,2772.306295296194,0.6649427410417437,53.217922,6.741514,Groningen_NL_1609880400
2021-01-06,1609880400,PE,Peru,Lima,451577,42481,0.0,409096.0,4248.736886672626,9.407255019631204,-11.766533,-76.60449799999998,Lima_PE_1609880400
2021-01-06,1609880400,NL,Netherlands,Utrecht,69474,894,0.0,68580.0,5127.860682563325,1.286812332671215,52.084251,5.163824,Utrecht_NL_1609880400
2021-01-06,1609880400,PK,Pakistan,Islamabad,38531,432,35609.0,2490.0,1920.2400910607744,1.1211751576652564,33.665087,73.121219,Islamabad_PK_1609880400
2021-01-06,1609880400,IN,India,Chandigarh,20026,322,19464.0,240.0,1728.654875858134,1.6079097173674224,30.733839,76.76827800000002,Chandigarh_IN_1609880400
2021-01-06,1609880400,IN,India,Delhi,627698,10609,612527.0,4562.0,3354.7144282895306,1.6901439864393386,28.646519,77.10898,Delhi_IN_1609880400
